Habitaciones;Banos;Parqueaderos;Area_construida;Area_privada;Estrato;Estado;Anos;Administracion;Ascensor;Circuito_cerrado;Parqueadero_visitantes;Porteria;Zonas_verdes;Salon_comunal;Balcon;Barra_americana;Calentador;Chimenea;Citofono;Cocina_integral;Terraza;Vigilancia;Parques_cercanos;Estudio;Patio;Deposito;Tipo;Precio
2;3;2;160;160;6;Bueno;0;1400000;1;1;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;Apartamento;2550000000
3;5;2;162;0;5;Excelente;0;1450000;1;1;1;1;0;0;0;0;1;1;1;1;0;0;0;0;0;1;Apartamento;1370000000
1;2;1;58;58;5;Excelente;0;41000000;1;1;1;1;0;1;1;1;0;1;1;1;0;0;0;0;0;0;Apartamento;470000000
2;2;2;94;88;5;No definida;0;450000000;1;1;0;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;Apartamento;850000000
9;8;1;117;0;2;Excelente;30;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;Casa;700000000
4;4;0;130;122;3;No definida;30;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;Casa;390000000
4;4;0;130;122;3;No definida;30;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;Casa;390000000
9;6;2;312;312;3;Bueno;30;10;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;1;1;Casa;720000000
3;6;2;250;250;3;Bueno;30;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;Casa;670000000
2;1;1;54;54;4;Bueno;30;220;1;1;0;0;0;0;0;1;1;0;1;1;0;0;0;0;0;0;Apartamento;260000000
3;2;2;116;116;5;No definida;30;515;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;Apartamento;566042880
3;2;2;109;92;5;Excelente;30;610;1;0;0;1;0;1;0;0;1;0;1;1;0;1;0;1;0;1;Apartamento;660000000
3;2;2;109;92;5;Excelente;30;610;1;0;0;1;0;1;0;0;1;0;1;1;0;1;0;1;0;1;Apartamento;660000000
4;2;1;102;0;2;Excelente;30;5000;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;Casa;250000000
4;2;1;102;0;2;Excelente;30;5000;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;Casa;250000000
11;8;2;590;0;4;No definida;30;10000;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;Casa;1700000000
5;4;2;131;0;3;No definida;30;10000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;Casa;550000000
4;2;1;120;120;3;Bueno;30;10000;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;Casa;550000000
4;2;1;120;120;3;Bueno;30;10000;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;Casa;550000000
2;1;0;48;48;3;No definida;30;35000;0;1;0;0;1;1;0;1;0;0;0;1;0;1;0;0;0;0;Apartamento;175000000
4;3;1;130;120;3;No definida;30;40000;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;1;1;0;Casa;580000000
4;3;1;130;120;3;No definida;30;40000;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;1;1;0;Casa;580000000
4;3;1;130;120;3;No definida;30;40000;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;1;1;0;Casa;580000000
3;1;0;58;54;3;Excelente;30;45000;0;0;1;0;1;1;0;0;1;0;0;1;0;0;1;0;0;0;Apartamento;210000000
3;1;0;58;54;3;Excelente;30;45000;0;0;1;0;1;1;0;0;1;0;0;1;0;0;1;0;0;0;Apartamento;210000000
3;1;0;58;54;3;Excelente;30;45000;0;0;1;0;1;1;0;0;1;0;0;1;0;0;1;0;0;0;Apartamento;210000000
4;3;1;155;159;4;No definida;30;50000;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;Apartamento;600000000
4;3;1;155;159;4;No definida;30;50000;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;Apartamento;600000000
3;3;2;110;0;5;Excelente;30;50000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;Apartamento;500000000
3;2;0;107;107;4;No definida;30;50000;0;0;0;0;0;0;0;0;1;0;1;1;0;0;1;0;0;0;Apartamento;375000000
2;2;0;103;103;4;No definida;30;50000;0;0;0;0;1;0;0;0;1;1;0;1;1;0;0;0;0;1;Apartamento;400000000
3;2;0;107;107;4;Bueno;30;53000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Apartamento;350000000
2;2;0;75;75;3;No definida;30;60000;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;Apartamento;340000000
2;2;0;75;75;3;No definida;30;60000;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;Apartamento;340000000
2;2;0;75;75;3;No definida;30;60000;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;Apartamento;340000000
4;2;0;120;120;3;No definida;30;65000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;Casa;315000000
2;1;1;40;40;4;No definida;30;65000;0;0;0;0;1;0;0;1;0;0;1;1;0;0;1;0;0;0;Apartamento;195000000
7;4;2;350;350;3;Bueno;30;70000;0;1;1;0;1;0;1;0;1;0;0;1;0;1;0;0;0;0;Casa;849000000
3;2;0;77;77;4;Excelente;30;70000;0;1;1;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;Apartamento;380000000
3;2;0;77;77;4;Excelente;30;70000;0;1;1;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;Apartamento;380000000
2;2;1;53;53;5;No definida;30;70000;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;Apartamento;276000000
2;2;0;82;82;4;No definida;30;70000;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;Apartamento;440000000
2;2;0;75;0;3;Excelente;30;70000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;Apartamento;290000000
2;1;0;66;62;3;Bueno;30;72000;0;1;1;1;0;0;0;0;0;0;1;1;0;0;0;1;0;0;Apartamento;167000000
3;1;0;53;53;3;Bueno;30;75000;0;1;1;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;Apartamento;174000000
3;1;0;53;53;3;Bueno;30;75000;0;1;1;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;Apartamento;174000000
2;2;1;63;62;5;Excelente;30;75000;0;0;0;0;0;0;0;0;1;0;1;1;0;0;1;0;0;0;Apartamento;265000000
2;2;1;63;62;5;Excelente;30;75000;0;0;0;0;0;0;0;0;1;0;1;1;0;0;1;0;0;0;Apartamento;265000000
3;2;0;68;63;3;No definida;30;76000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Apartamento;200000000
4;5;1;170;170;5;Bueno;30;80000;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;Casa;780000000
2;2;1;64;0;5;No definida;30;80000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;Apartamento;400000000
2;1;0;50;50;3;No definida;30;84600;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;Apartamento;180000000
3;2;0;95;9.353;4;Excelente;30;85000;0;0;1;0;1;0;0;0;1;0;1;1;0;0;1;0;0;0;Apartamento;385000000
3;2;0;95;9.353;4;Excelente;30;85000;0;0;1;0;1;0;0;0;1;0;1;1;0;0;1;0;0;0;Apartamento;385000000
3;1;0;55;57;3;No definida;30;87000;0;0;0;1;1;1;0;0;0;0;0;1;0;1;0;0;0;0;Apartamento;165000000
3;2;0;94;88;3;Bueno;30;90000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;Apartamento;395000000
3;2;0;94;88;3;Bueno;30;90000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;Apartamento;395000000
3;1;0;67;0;3;Bueno;30;90000;0;0;1;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;Apartamento;185000000
3;1;0;57;57;3;No definida;30;90000;0;0;0;1;1;0;0;0;0;0;0;0;0;1;1;0;0;0;Apartamento;215000000
3;1;0;67;0;3;Bueno;30;90000;0;0;1;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;Apartamento;185000000
3;1;0;67;0;3;Bueno;30;90000;0;0;1;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;Apartamento;185000000
3;2;2;220;152;5;No definida;30;93000;0;1;0;0;0;0;1;0;1;1;1;1;1;0;0;0;0;0;Apartamento;780000000
2;1;0;45;45;3;No definida;30;93000;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;Apartamento;152800000
2;1;0;45;45;3;No definida;30;93000;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;Apartamento;152800000
3;1;0;56;56;3;No definida;30;94200;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;Apartamento;170000000
2;2;0;70;70;4;No definida;30;95000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;Apartamento;300000000
3;2;2;152;152;4;No definida;30;97000;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;Apartamento;695000000
3;2;2;154;154;4;No definida;30;97000;0;0;1;1;0;0;1;1;1;0;1;0;1;0;0;0;0;0;Apartamento;750000000
3;1;0;48;0;3;No definida;30;98000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Apartamento;164000000
8;7;4;630;0;4;No definida;30;100000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Apartamento;1500000000
6;6;2;331;215;4;No definida;30;100000;0;0;0;0;0;0;1;0;1;1;0;1;0;0;1;0;0;0;Casa;1800000000
5;3;0;267;0;3;Excelente;30;100000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;Apartamento;1050000000
4;4;1;188,8;0;3;Excelente;30;100000;0;1;1;0;0;0;0;0;1;0;1;1;0;0;0;0;0;1;Casa;540000000
4;4;1;188,8;0;3;Excelente;30;100000;0;1;1;0;0;0;0;0;1;0;1;1;0;0;0;0;0;1;Casa;540000000
4;4;1;188,8;0;3;Excelente;30;100000;0;1;1;0;0;0;0;0;1;0;1;1;0;0;0;0;0;1;Casa;540000000
4;3;3;272;272;5;No definida;30;100000;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;Casa;1800000000
4;3;2;191;191;5;No definida;30;100000;0;0;0;0;0;0;0;1;1;1;0;1;0;0;0;0;0;0;Casa;830000000
4;3;3;276;0;3;No definida;30;100000;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;Casa;650000000
3;2;1;134;134;4;Bueno;30;100000;0;1;1;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;Apartamento;485000000
3;2;1;134;134;4;Bueno;30;100000;0;1;1;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;Apartamento;485000000
3;1;1;58;58;3;No definida;30;107000;0;0;1;1;1;1;0;0;1;0;0;0;0;1;0;0;0;0;Apartamento;220000000
3;1;1;58;58;3;No definida;30;107000;0;0;1;1;1;1;0;0;1;0;0;0;0;1;0;0;0;0;Apartamento;220000000
3;1;1;58;58;3;No definida;30;107000;0;0;1;1;1;1;0;0;1;0;0;0;0;1;0;0;0;0;Apartamento;220000000
3;2;0;53;53;3;Bueno;30;110000;0;0;0;1;1;0;0;0;0;0;0;0;0;1;1;0;0;0;Apartamento;160000000
3;2;0;53;53;3;Bueno;30;110000;0;0;0;1;1;0;0;0;0;0;0;0;0;1;1;0;0;0;Apartamento;160000000
4;4;3;298;0;5;No definida;30;112000;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;1;Casa;1100500000
3;2;0;110;110;4;Bueno;30;115000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;Apartamento;400000000
3;2;0;110;110;4;Bueno;30;115000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;Apartamento;400000000
3;1;0;62;57,5;3;No definida;30;115000;0;1;0;1;0;0;0;1;0;0;1;1;0;1;0;1;0;0;Apartamento;195000000
3;1;0;62;57,5;3;No definida;30;115000;0;1;0;1;0;0;0;1;0;0;1;1;0;1;0;1;0;0;Apartamento;195000000
3;2;1;60;60;3;No definida;30;117000;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;Apartamento;216000000
3;3;2;138;137;4;No definida;30;120000;0;0;0;0;0;0;1;0;1;1;1;1;0;0;0;0;0;0;Apartamento;539000000
3;3;2;278;278;4;Bueno;30;120000;0;0;1;0;0;0;0;0;1;1;1;1;1;0;0;0;0;0;Apartamento;820000000
3;2;1;103;103;5;No definida;30;120000;0;1;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;1;Apartamento;400000000
2;2;0;86;85,65;4;No definida;30;120000;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;1;1;0;Apartamento;370000000
3;3;2;93;0;4;Excelente;30;121000;0;1;0;0;1;0;0;0;0;1;0;1;0;1;0;1;1;1;Casa;590000000
3;3;2;93;0;4;Excelente;30;121000;0;1;0;0;1;0;0;0;0;1;0;1;0;1;0;1;1;1;Casa;590000000
3;3;2;93;0;4;Excelente;30;121000;0;1;0;0;1;0;0;0;0;1;0;1;0;1;0;1;1;1;Casa;590000000
2;1;0;47;47;3;No definida;30;124100;0;0;1;1;1;0;0;0;0;0;0;0;0;1;0;1;0;0;Apartamento;155000000
3;2;1;74,3;55,03;3;No definida;30;125000;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;Apartamento;235000000
3;2;1;74,3;55,03;3;No definida;30;125000;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;Apartamento;235000000
1;1;0;31;31;3;No definida;30;128000;1;1;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;Apartamento;165000000
5;4;3;190;172;4;Bueno;30;130000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;Casa;795000000
3;2;1;56;56;3;No definida;30;130000;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;Apartamento;210000000
2;1;0;48;48;3;Bueno;30;130000;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;Apartamento;158000000
3;1;0;61;61;3;No definida;30;132000;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;Apartamento;193000000
1;1;0;29;0;3;Excelente;30;135000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;Apartamento;155000000
5;4;2;210,25;0;4;No definida;30;140000;0;0;0;0;1;0;0;0;1;1;1;1;0;1;0;0;0;0;Casa;850000000
5;4;2;210,25;0;4;No definida;30;140000;0;0;0;0;1;0;0;0;1;1;1;1;0;1;0;0;0;0;Casa;850000000
4;3;1;120;120;4;Remodelado;30;140000;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;1;Apartamento;570000000
3;1;0;62,82;0;3;No definida;30;140000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Apartamento;200000000
3;1;0;62,82;0;3;No definida;30;140000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Apartamento;200000000
3;1;0;58;0;3;Excelente;30;140000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;Apartamento;185000000
1;2;1;72;72;5;No definida;30;140000;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;Casa;399000000
1;2;1;72;72;5;No definida;30;140000;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;Casa;399000000
3;3;1;110;110;3;Bueno;30;141000;0;1;0;0;0;0;1;0;1;1;1;1;0;0;0;0;0;0;Casa;320000000
3;3;1;110;110;3;Bueno;30;141000;0;1;0;0;0;0;1;0;1;1;1;1;0;0;0;0;0;0;Casa;320000000
3;1;0;61;61;3;No definida;30;144000;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;Apartamento;210000000
3;2;2;99;99;4;No definida;30;145000;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;1;0;Apartamento;530000000
3;2;0;70;70;3;No definida;30;145000;0;0;0;1;0;1;0;0;1;0;1;1;0;0;0;0;0;1;Apartamento;280000000
6;4;6;320;364;6;No definida;30;150000;0;0;1;0;0;0;0;0;1;0;0;1;0;1;0;1;0;1;Casa;1450000000
4;4;2;150;0;4;Excelente;30;150000;0;0;0;0;0;0;0;0;1;1;1;1;1;0;1;0;0;1;Casa;670000000
4;4;2;150;0;4;Excelente;30;150000;0;0;0;0;0;0;0;0;1;1;1;1;1;0;1;0;0;1;Casa;670000000
4;3;3;200;0;5;No definida;30;150000;0;0;1;0;1;0;0;0;1;1;0;1;0;1;1;0;0;0;Casa;945000000
3;2;1;82;82;4;No definida;30;150000;0;1;0;1;0;0;0;0;1;0;1;0;0;0;0;1;0;1;Apartamento;385000000
3;2;1;82;82;4;No definida;30;150000;0;1;0;1;0;0;0;0;1;0;1;0;0;0;0;1;0;1;Apartamento;385000000
3;2;1;82;82;4;No definida;30;150000;0;1;0;1;0;0;0;0;1;0;1;0;0;0;0;1;0;1;Apartamento;385000000
3;2;1;264;264;5;No definida;30;150000;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;1;0;Casa;1150000000
2;1;0;48;0;3;Excelente;30;150000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;Apartamento;215000000
1;1;1;33;33;4;Excelente;30;150000;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;Apartamento;230000000
3;2;0;66;0;3;No definida;30;151620;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;Apartamento;237000000
3;2;1;84,5;85;4;Bueno;30;152000;0;1;1;1;0;0;0;0;1;1;1;1;0;0;0;0;0;0;Apartamento;390000000
3;2;2;127,9;128;4;Bueno;30;152000;0;1;1;1;0;0;0;0;1;1;1;1;0;0;0;1;0;0;Apartamento;530000000
2;1;1;55;0;4;Excelente;30;152000;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;1;Apartamento;315000000
3;2;0;83;83;3;Bueno;30;155000;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;Apartamento;290000000
4;2;0;112;112;3;No definida;30;158800;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;Apartamento;390000000
4;2;0;87;0;3;Excelente;30;160000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Apartamento;315000000
3;2;1;64,22;62;4;No definida;30;160000;0;0;1;0;0;0;0;0;0;0;1;1;0;0;1;0;1;1;Apartamento;270000000
3;2;1;64,22;62;4;No definida;30;160000;0;0;1;0;0;0;0;0;0;0;1;1;0;0;1;0;1;1;Apartamento;270000000
3;2;1;64,22;62;4;No definida;30;160000;0;0;1;0;0;0;0;0;0;0;1;1;0;0;1;0;1;1;Apartamento;270000000
3;2;1;64,22;62;4;No definida;30;160000;0;0;1;0;0;0;0;0;0;0;1;1;0;0;1;0;1;1;Apartamento;270000000
3;2;1;64,22;62;4;No definida;30;160000;0;0;1;0;0;0;0;0;0;0;1;1;0;0;1;0;1;1;Apartamento;270000000
3;2;1;64,22;62;4;No definida;30;160000;0;0;1;0;0;0;0;0;0;0;1;1;0;0;1;0;1;1;Apartamento;270000000
3;2;1;64,22;62;4;No definida;30;160000;0;0;1;0;0;0;0;0;0;0;1;1;0;0;1;0;1;1;Apartamento;270000000
2;1;1;56;56;3;No definida;30;165000;0;0;1;1;1;1;0;0;0;0;0;1;0;0;0;1;0;0;Apartamento;180000000
3;1;1;57;57;3;Bueno;30;166000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Apartamento;254000000
3;2;2;112;0;4;No definida;30;170000;0;1;1;1;0;0;1;0;1;0;0;1;0;1;0;1;0;0;Casa;470000000
1;2;0;49;0;3;Excelente;30;170000;1;1;0;1;0;0;0;0;0;0;1;0;0;1;1;0;0;0;Apartamento;170000000
1;2;0;49;0;3;Excelente;30;170000;1;1;0;1;0;0;0;0;0;0;1;0;0;1;1;0;0;0;Apartamento;170000000
3;1;0;70;70;3;Bueno;30;172000;0;0;1;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;Apartamento;300000000
3;1;0;61;61;3;No definida;30;173000;0;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;Apartamento;255000000
3;3;1;67;67;3;No definida;30;175000;0;1;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;Apartamento;275000000
3;3;1;67;67;3;No definida;30;175000;0;1;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;Apartamento;275000000
3;3;1;76;0;3;No definida;30;175000;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;Apartamento;276000000
2;1;1;57;57;3;No definida;30;175000;1;0;0;0;0;1;0;0;1;0;0;1;0;0;0;1;0;0;Apartamento;225000000
2;1;1;57;57;3;No definida;30;175000;1;0;0;0;0;1;0;0;1;0;0;1;0;0;0;1;0;0;Apartamento;225000000
3;2;1;64;64;4;Bueno;30;179000;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;1;Apartamento;360000000
3;2;1;58;53;3;No definida;30;180000;0;0;1;0;0;0;0;1;1;0;1;1;0;0;0;0;0;0;Apartamento;235000000
3;2;1;58;53;3;No definida;30;180000;0;0;1;0;0;0;0;1;1;0;1;1;0;0;0;0;0;0;Apartamento;235000000
3;1;1;86;86;3;No definida;30;182000;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;Casa;320000000
3;2;0;65;65;3;No definida;30;182300;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;Apartamento;265000000
3;1;2;95;95;4;Bueno;30;183000;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;Casa;535000000
3;2;1;72;0;3;Excelente;30;185000;0;0;1;1;1;1;0;0;0;0;0;1;0;1;0;0;0;0;Apartamento;295000000
3;2;1;72;70;3;Bueno;30;185000;0;0;1;1;0;1;0;0;1;0;1;1;0;1;0;0;0;0;Apartamento;300000000
3;2;1;72;0;3;Excelente;30;185000;0;0;1;1;1;1;0;0;0;0;0;1;0;1;0;0;0;0;Apartamento;295000000
3;2;1;72;70;3;Bueno;30;185000;0;0;1;1;0;1;0;0;1;0;1;1;0;1;0;0;0;0;Apartamento;300000000
3;2;1;72;70;3;Bueno;30;185000;0;0;1;1;0;1;0;0;1;0;1;1;0;1;0;0;0;0;Apartamento;300000000
3;2;1;60;60;3;Bueno;30;186000;0;0;1;1;1;1;0;0;0;0;1;1;0;1;0;0;0;0;Apartamento;310000000
2;1;1;45;0;3;No definida;30;189000;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;Apartamento;220000000
3;2;1;71;71;3;Bueno;30;190000;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;Casa;352000000
3;2;1;71;71;3;Bueno;30;190000;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;Casa;352000000
3;2;1;71;71;3;Bueno;30;190000;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;Casa;352000000
2;2;1;56;56;3;No definida;30;190000;1;1;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;Apartamento;260000000
4;2;2;113;113;4;No definida;30;192000;0;0;0;1;0;0;0;0;1;0;1;1;0;0;0;0;0;0;Apartamento;490000000
2;2;1;72;55;5;Bueno;30;192000;0;0;0;0;0;0;0;0;1;0;1;1;0;0;1;0;1;0;Apartamento;327000000
2;2;1;72;55;5;Bueno;30;192000;0;0;0;0;0;0;0;0;1;0;1;1;0;0;1;0;1;0;Apartamento;327000000
4;3;2;275;275;5;Bueno;30;200000;0;0;0;0;1;0;0;0;1;1;0;1;0;1;0;1;0;1;Casa;960000000
4;3;2;275;275;5;Bueno;30;200000;0;0;0;0;1;0;0;0;1;1;0;1;0;1;0;1;0;1;Casa;960000000
4;3;2;275;275;5;Bueno;30;200000;0;0;0;0;1;0;0;0;1;1;0;1;0;1;0;1;0;1;Casa;960000000
3;3;2;152;0;4;No definida;30;200000;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;1;0;0;Casa;599000000
3;2;0;83;83;3;No definida;30;200000;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;Apartamento;320000000
3;2;1;64;0;3;Excelente;30;200000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;Apartamento;230000000
2;1;1;60;60;3;No definida;30;200000;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;Apartamento;279000000
2;2;1;69;69;3;No definida;30;202000;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;Apartamento;335000000
3;3;1;136;136;6;Bueno;30;205000;0;1;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;Apartamento;750000000
3;3;1;136;136;6;Bueno;30;205000;0;1;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;Apartamento;750000000
2;1;1;52;52;4;Bueno;30;207000;0;0;0;1;0;0;0;0;0;0;1;1;0;1;1;0;0;0;Apartamento;210000000
1;1;0;51;51;3;No definida;30;209500;0;0;0;0;0;0;0;0;1;0;1;1;0;0;1;0;0;0;Apartamento;207200000
4;3;2;125,6;119,5;4;No definida;30;210000;0;1;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;Casa;700000000
3;2;1;68;68;3;No definida;30;210000;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;Apartamento;270000000
3;2;1;70;65;3;No definida;30;213000;0;0;1;1;0;0;0;0;1;0;1;1;0;0;0;0;0;1;Apartamento;270000000
3;2;0;56;56;3;Bueno;30;214000;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;Apartamento;231500000
2;2;2;101;101;4;Bueno;30;216000;0;1;0;0;0;0;0;0;0;0;1;1;0;0;1;1;0;0;Apartamento;483000000
2;2;2;101;101;4;Bueno;30;216000;0;1;0;0;0;0;0;0;0;0;1;1;0;0;1;1;0;0;Apartamento;483000000
4;4;1;106;0;4;Excelente;30;220000;1;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;1;Apartamento;490000000
3;3;1;108;108;5;Bueno;30;220000;0;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;1;Apartamento;510000000
3;2;1;63;63;4;Bueno;30;220000;0;1;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;Apartamento;238000000
1;1;0;65;65;3;No definida;30;220000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;Apartamento;550000000
3;2;1;65;0;3;No definida;30;221000;0;0;0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;Apartamento;235000000
1;1;1;40;0;6;Excelente;30;221000;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;Apartamento;223000000
3;2;1;67;67;3;No definida;30;223000;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;Apartamento;237000000
5;3;1;141;141;4;Excelente;30;226000;1;0;1;1;1;0;0;0;0;0;0;1;0;1;0;1;0;1;Apartamento;530000000
2;2;1;69;69;6;Bueno;30;230000;1;0;1;0;0;0;0;0;1;0;0;1;0;0;0;1;0;1;Apartamento;260000000
3;2;1;76;72;4;No definida;30;231000;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;Apartamento;278000000
3;2;0;73;0;4;Excelente;30;231600;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;Apartamento;330000000
